Mean episodic reward,Critic loss,Actor loss
nan,0.99559873,0.6220369
24.7,0.7642704,0.54855096
23.80952380952381,1.6301359,1.0316464
28.02857142857143,0.039299965,0.1520631
34.233333333333334,1.2928798,0.5406978
33.82142857142857,2.0533757,-1.0843718
53.89473684210526,0.1267706,0.36582288
41.30434782608695,0.012243964,0.08581083
50.42857142857143,1.2279298,0.70089936
63.5,3.143782,-0.39752588
52.05263157894737,3.1226504,-0.9998624
67.73333333333333,1.10727,0.37821868
91.18181818181819,7.24798,1.919273
88.54545454545455,20.259392,-1.5336682
67.71428571428571,4.5601277,1.2476934
86.16666666666667,1.624491,0.2261797
155.0,0.5045484,1.0676903
133.625,0.99340385,0.269454
105.88888888888889,0.31533962,0.41885513
188.6,0.62262565,0.5664412
146.71428571428572,0.16498327,0.48174965
213.0,0.13546053,0.07748936
159.83333333333334,0.6985651,0.46200114
174.66666666666666,4.420045,-5.1454377
142.71428571428572,0.33932456,0.22073483
166.5,2.5536513,0.883145
121.375,1.0877291,0.65798897
195.4,0.12616013,-0.24507985
155.0,0.9783291,0.6538845
220.6,1.7686005,0.21359015
236.5,0.41646367,0.10650785
265.0,0.08751526,0.10500401
338.3333333333333,0.019448452,0.15129909
329.0,0.00039499864,-0.00805721
259.0,0.041253567,0.07379893
245.0,0.04659158,0.26629233
338.0,0.47475666,0.33626544
319.0,0.04810223,0.2938082
293.6666666666667,0.16294433,-0.16951549
285.6666666666667,0.04400034,0.22940473
379.3333333333333,1.6395153,0.13658243
190.5,0.44649062,0.23385426
152.57142857142858,1.7268746,0.24927017
145.16666666666666,0.058457244,0.123856336
179.0,0.014503383,0.044081975
248.0,2.543215e-05,-0.0061999382
453.5,0.021902518,0.1980407
500.0,0.31949508,-0.048880503
326.75,0.85303557,0.40340397
373.5,0.024119318,0.13376902
426.3333333333333,0.02226077,0.06346557
359.0,0.030711578,0.10850482
500.0,0.05094755,0.091276646
418.0,0.030818634,0.008887352
500.0,0.0155468965,0.0020997722
269.25,0.036429282,0.078366384
500.0,0.034620434,0.05714734
448.0,0.027975645,0.09938306
396.3333333333333,0.0315082,0.07531981
256.0,0.031646486,0.011084642
361.25,0.040065944,0.03313068
391.0,0.027904231,0.049345333
387.0,0.037449833,0.04270829
256.5,0.03884603,0.09516462
212.2,0.061088987,0.04036846
215.0,0.03918812,0.14770949
288.5,0.022461563,0.02020006
308.3333333333333,0.022736825,0.20679225
480.5,0.0030544782,0.036254153
268.5,0.18639927,-0.03979162
279.3333333333333,0.15687636,-0.8136555
335.3333333333333,0.1710752,0.049654547
353.6666666666667,0.62239087,-0.16104618
357.5,0.32644966,0.048572004
500.0,0.05309475,-0.032065324
462.0,7682.424,-5.011089
500.0,7587.759,-10.785118
500.0,7504.4883,-133.88516
500.0,7443.613,-21.017464
500.0,7382.0693,-85.78564
500.0,7336.3057,-5.895862
500.0,7288.427,-146.22252
450.6666666666667,0.08426434,0.036058493
500.0,0.029248014,0.09004822
500.0,0.023429979,0.18261656
449.0,0.023118049,0.03254302
500.0,0.023073988,0.062698096
402.0,0.027220268,0.18927735
457.0,0.026971607,0.23570958
469.5,0.023565643,0.036009345
497.5,0.02086944,0.09529973
463.5,0.5457579,1.3436393
500.0,0.9991762,0.23593105
451.5,11.513482,1.485019
404.6666666666667,0.08552251,0.09706886
216.2,0.27205735,-1.1935867
186.2,0.17447154,0.21630652
236.25,0.7235654,0.367464
383.6666666666667,0.011469085,0.0030154837
500.0,0.023465026,0.36306828
500.0,0.018631566,0.06704144
500.0,0.01567463,0.05767479
500.0,0.012875891,0.0807062
500.0,0.019734642,0.005480832
500.0,0.020378591,0.11663369
500.0,0.014693275,0.0022440301
500.0,0.021326,0.0047800764
500.0,0.02183708,0.011987685
500.0,0.022142544,0.022203434
500.0,0.023050815,0.012328654
500.0,0.02098201,0.01409286
331.5,0.022771351,0.08338643
500.0,2.0527964,0.15614751
443.0,0.021328228,0.066701606
500.0,0.0061465064,0.11704102
500.0,18.159906,-4.89727
361.0,0.01937192,0.041292947
407.5,0.06372281,0.060893733
362.6666666666667,0.065382056,0.015243024
372.5,0.1610099,0.09896163
463.5,0.02050731,0.09607522
500.0,0.09300657,0.20731083
468.0,2.7662356,0.8842289
500.0,0.024902858,0.0054057483
500.0,0.02474179,0.007244998
465.5,0.024086153,0.0088613955
500.0,0.12888731,0.0141856475
500.0,0.018540038,0.006724771
440.5,0.02098201,0.039196216
387.3333333333333,0.06237799,0.15743643
500.0,0.04887165,0.017950682
500.0,0.02464348,0.034041613
500.0,0.04917233,0.10715617
500.0,0.02053354,0.029663505
500.0,0.018063203,0.0075351726
355.0,0.018417656,0.017791573
500.0,0.2906295,-0.09570381
500.0,0.018452877,0.1709204
442.0,0.0337487,0.004805087
500.0,0.0015564286,0.023245685
316.5,1.958648,0.08366441
414.0,23.175432,0.7318017
500.0,0.010226796,0.101688586
500.0,0.037438024,0.028501503
500.0,0.032639503,0.22567561
500.0,0.029983256,0.15267491
500.0,0.032194443,0.008364929
500.0,0.037668664,0.03804407
474.5,0.025001682,0.15282059
445.0,0.004098336,0.017964765
500.0,0.02239301,0.042379867
500.0,0.023352966,0.0034764814
500.0,0.022674747,0.10904666
474.0,0.02475139,0.06671153
457.0,0.025706263,0.016339919
243.5,0.027883843,0.022556035
190.4,0.07015393,0.029370843
209.4,0.49116066,0.7050321
275.6666666666667,0.3610197,0.089525454
329.6666666666667,0.21733344,0.061020453
373.0,2.9587193,1.9684448
500.0,0.015628815,0.009602098
500.0,0.016481379,0.14850491
500.0,0.016669972,0.040413413
411.3333333333333,0.021455437,0.22156851
500.0,0.022115305,0.23516034
500.0,0.021997467,0.04407493
500.0,0.022172071,0.028146625
500.0,0.029730145,0.14035587
500.0,0.022484438,0.13524334
500.0,0.023631275,0.020752136
500.0,0.022750633,0.017221795
500.0,0.022755235,0.047984928
500.0,0.022748332,0.08377847
500.0,0.02269543,0.015279617
500.0,0.022683937,0.0041024187
464.5,0.022582931,0.029347783
500.0,0.022338243,0.10577094
500.0,0.022447845,0.008388751
398.6666666666667,0.026143579,0.13117601
376.3333333333333,0.0273791,0.22819799
383.5,0.028687064,0.0203348
500.0,0.02771847,0.024299
500.0,0.026808966,0.063483745
500.0,0.026054835,0.005653172
475.0,0.025413524,0.045056045
500.0,0.0249149,0.07107053
472.0,0.026689177,0.017680472
500.0,0.02391831,0.042688213
403.0,0.027348809,0.19815487
500.0,0.026848955,0.010783022
361.0,0.02564758,0.0038510195
418.3333333333333,0.028842337,0.16463773
500.0,0.027876198,0.039880503
321.0,0.030794531,0.015685689
500.0,0.029564625,0.05477013
500.0,0.028388053,0.09875004
500.0,0.02739425,0.018696874
500.0,0.026774,0.06300183
500.0,0.025939202,0.03857156
500.0,0.025369758,0.015287355
500.0,0.024934173,0.043846037
500.0,0.024583634,0.24306104
500.0,0.02430927,0.019123076
392.0,0.02395372,0.030974204
497.0,0.02350244,0.010423558
459.0,0.02703931,0.026918158
481.5,0.026624404,0.2675807
491.0,0.026210234,0.0649006
500.0,0.025740525,0.04799804
500.0,0.025445156,0.06717951
500.0,0.025136976,0.023164125
500.0,0.024890821,0.14084382
437.5,0.024657855,0.049085993
500.0,0.024387844,0.10478988
349.0,0.027845636,0.14821555
500.0,0.027230337,0.05850545
388.3333333333333,0.028909754,0.00803715
376.5,0.029520039,0.09203246
379.6666666666667,0.031790517,0.026337385
340.6666666666667,0.03456084,0.12016383
352.0,0.03188036,0.10292723
460.5,0.030298498,0.01814961
500.0,0.028208375,0.041467804
500.0,0.027132226,0.011908049
500.0,0.026205294,0.014474591
378.0,0.028863072,0.086797476
500.0,0.026180599,0.058155213
441.0,0.022962866,0.003749773
346.3333333333333,0.011372874,0.006358496
470.3333333333333,0.02935249,0.04545924
500.0,0.027883843,0.022307042
500.0,0.026828956,0.056925643
378.5,0.028429203,0.08762985
305.75,0.035127647,0.010722937
403.5,0.03336576,0.03950822
291.75,0.040289216,0.08025417
255.75,0.04439812,0.06795023
255.66666666666666,0.00998368,0.02472049
364.6666666666667,0.040421024,0.25875148
452.0,0.027687993,0.07536327
500.0,0.030434106,0.105033785
500.0,0.028257089,0.0937467
500.0,0.028393196,0.101146065
500.0,0.026929023,0.22710124
425.5,0.025865529,0.14731248
500.0,0.025088616,0.013459809
391.3333333333333,0.024145393,0.020228026
478.5,0.019550728,0.2037053
500.0,0.027185034,0.039804205
402.6666666666667,0.030367594,0.02763465
500.0,0.030157892,0.014283255
500.0,0.025386773,0.22786114
403.0,0.025711156,0.07101108
500.0,0.16428985,0.20732567
474.0,0.02652242,0.35744146
500.0,0.020332873,0.017971758
500.0,0.10342776,0.02350267
418.5,0.022534803,0.016439121
500.0,0.026385922,0.006192084
500.0,0.021643592,0.05356263
500.0,0.022872778,0.020381795
500.0,0.02467463,0.007513165
500.0,0.021852866,0.23653354
488.3333333333333,0.024641085,0.0061900285
500.0,0.024421215,0.111171626
500.0,0.02422845,0.16977648
418.5,0.024665045,0.010326685
470.0,0.02455254,0.018825276
428.0,0.023546906,0.014959388
500.0,0.8262193,0.87005216
500.0,0.02190026,0.021169564
500.0,0.022718422,0.1220184
500.0,0.023378624,0.11665201
500.0,0.0640854,0.5147022
456.6666666666667,0.02482346,0.019414805
500.0,0.02431165,0.13444176
484.5,0.173323,-0.15255126
290.0,0.1517724,0.33380026
247.5,0.07377213,0.24135529
213.6,0.037184544,-0.2515713
369.6666666666667,0.014417144,0.056355804
351.5,0.16957955,0.11878094
387.3333333333333,1.0538055,0.33160073
398.5,0.011390781,0.04036098
358.0,2766.355,-12.413842
282.5,0.13320674,0.04934594
500.0,0.806628,1.5641032
336.3333333333333,0.047658164,0.15243419
357.5,0.0080705285,0.10834154
500.0,6.9511795,2.6514425
390.0,0.012098456,0.05241106
500.0,0.012658654,-0.06974082
500.0,0.013002597,0.014650077
500.0,0.0010419963,-0.013215107
476.5,0.01525905,0.03196687
500.0,0.043410197,0.20317826
446.0,2.310262e-05,0.0025094093
500.0,0.017471356,0.01253242
500.0,0.008938465,0.17308304
500.0,0.015234556,0.27297115
500.0,0.021475557,0.13422404
500.0,0.019891432,0.015364369
500.0,0.020409098,0.024808072
500.0,0.020660553,0.022400731
500.0,0.020823173,0.13798699
452.5,0.020882666,0.03394348
418.0,0.024626717,0.052107457
500.0,0.02437593,0.046339273
403.0,0.027792191,0.058672085
500.0,0.027371526,0.18053952
464.5,0.026994165,0.08994266
500.0,0.026433036,0.20687164
444.0,0.025934286,0.12986675
500.0,0.025425687,0.004670009
500.0,0.024963094,0.19119315
500.0,0.024631506,0.02364998
500.0,0.02430927,0.019022988
500.0,0.02439976,0.019299181
500.0,0.023835786,0.27225056
418.5,0.02350244,0.07382486
429.6666666666667,0.026996672,0.053350445
500.0,0.02647771,0.023264762
500.0,0.026015442,0.21464205
353.0,0.029271506,0.016633095
306.0,0.031619348,0.011332011
434.6666666666667,0.041414883,0.097379014
300.6666666666667,21.089766,3.2319007
369.6666666666667,0.0030967894,-0.031895325
466.5,0.048279762,0.13819176
500.0,0.028725844,0.042534515
350.0,0.02444268,0.031598285
500.0,0.02534546,0.09616628
500.0,0.024480864,0.27142414
500.0,0.026425594,0.07087351
500.0,0.030285219,0.14192143
379.6666666666667,0.28150555,0.048451513
330.6666666666667,0.05375073,0.07514775
415.3333333333333,0.0688646,0.013698018
288.0,0.019057825,-0.00332583
268.3333333333333,0.006299373,-0.09630177
444.3333333333333,0.048993163,0.03721871
475.0,0.14337921,0.28873515
345.6666666666667,0.19437502,0.019983191
500.0,0.057164013,0.037998483
450.0,0.020446172,0.049662586
425.5,0.02629182,0.115006186
418.0,0.20694336,0.25770044
500.0,0.029904043,0.103661604
459.0,0.021830315,0.10158605
500.0,0.028262218,0.031978313
500.0,0.026831456,0.040226553
500.0,0.02613371,0.12736583
500.0,0.025338173,0.15968217
500.0,0.025134556,0.010698619
500.0,0.024645876,0.02129992
500.0,0.024521468,0.06372473
500.0,0.024242703,0.09603881
500.0,0.024031717,0.04493357
500.0,0.023932472,0.027335824
500.0,0.023767518,0.054960713
500.0,0.023657084,0.03419816
500.0,0.023575012,0.045633696
500.0,0.0235001,0.04215983
500.0,0.02343465,0.08015912
500.0,0.023387956,0.16787685
500.0,0.023348302,0.0519813
500.0,0.023313342,0.0373291
483.0,0.023278408,0.06533222
500.0,0.023217916,0.0358226
500.0,0.02317144,0.19692388
500.0,0.023125008,0.030628575
500.0,0.023090215,0.10528884
500.0,0.02305545,0.0057150456
413.0,0.022928197,0.05522839
500.0,0.022702327,0.013191986
500.0,0.022500457,0.06078562
437.3333333333333,0.026146045,0.08982445
367.0,0.025557244,0.067448474
500.0,0.024931762,0.08572109
490.0,0.024356876,0.040314957
500.0,0.023871137,0.05121897
453.0,0.024114579,0.06744401
500.0,0.023523498,0.0768651
500.0,2.4385462,0.1741116
500.0,0.022647182,0.2553811
392.3333333333333,0.026074542,0.08326555
500.0,0.025454894,0.048487376
500.0,0.024905266,0.104194984
500.0,0.02443791,0.014623563
500.0,0.024064844,0.019147849
500.0,0.023751054,0.2527291
398.0,0.027157366,0.049987815
500.0,0.026361141,0.03535821
500.0,0.02564758,0.019723408
500.0,0.02528234,0.20142487
500.0,0.025028229,0.037110653
408.5,0.024540588,0.054522958
500.0,0.026944049,0.028400918
500.0,0.02391123,0.004102902
500.0,0.02364535,0.04776868
500.0,0.02325048,0.10534824
500.0,0.023092534,0.15648293
499.5,0.022893552,0.13355693
500.0,0.005417073,-0.03350217
281.5,0.53951955,-0.4373734
190.66666666666666,0.031983975,0.07703148
173.2,0.40002692,-0.60778207
181.66666666666666,0.24502017,0.059556212
180.6,2.5957513,1.5843707
176.33333333333334,0.11491113,0.08934472
178.0,0.079140194,0.0631636
203.2,0.056251977,0.08822075
208.0,1.6788584,-0.7899206
324.3333333333333,0.009283636,0.009589461
424.0,0.01095532,0.0074563245
461.5,0.015208201,0.032888006
500.0,0.0010612945,0.0056457585
500.0,0.01576263,0.08054172
500.0,0.017070306,0.012644045
500.0,0.12293725,0.021015853
500.0,0.019287063,0.07465449
500.0,0.018598257,0.003892343
500.0,0.019388914,0.02006467
467.3333333333333,0.023053132,0.04606012
500.0,0.023481391,0.1626811
500.0,0.023621893,0.2558027
458.5,0.024015162,0.041003536
500.0,0.024060111,0.02915883
500.0,0.024019891,0.01786431
500.0,0.023977343,0.021070717
315.6666666666667,0.027293323,0.08373445
250.25,0.19329344,-0.0829248
222.2,0.12218937,-0.050184757
320.3333333333333,0.029224534,0.05262329
500.0,0.048733447,0.1357723
400.0,0.4549187,0.2586933
396.0,0.32056546,0.14833431
492.6666666666667,0.023229545,0.019581724
500.0,0.024507135,0.073206
500.0,0.01632114,0.11379736
418.5,50.465027,-3.530016
264.0,0.07651409,0.14182045
202.0,0.6389067,0.23125981
325.0,0.048687983,-0.0120228045
487.0,2.7173212,2.4532928
444.0,0.03132699,0.046608813
500.0,2.2518086,-1.0211575
500.0,0.20026499,0.23523888
500.0,0.023023024,0.011816962
442.3333333333333,0.02624483,0.036346436
500.0,0.014575139,-0.09280923
484.0,0.02420708,0.041900348
485.0,0.023984432,0.09182429
500.0,0.023213267,0.12502359
500.0,0.022040486,0.029382162
500.0,0.05488516,0.10843848
500.0,0.023259787,0.12433457
500.0,0.02319932,0.0468802
500.0,0.023164472,0.012716217
500.0,0.02310877,0.16691498
500.0,0.023078624,0.019864
500.0,0.023057766,0.1086962
470.5,0.023039235,0.008527393
500.0,0.023162149,0.13849384
500.0,0.022879701,0.024788572
500.0,0.022810511,0.07835307
500.0,0.022750633,0.016044933
500.0,0.022709224,0.01014386
500.0,0.022858934,0.020236788
500.0,0.022637999,0.03983167
430.0,0.022527933,0.05453628
500.0,0.022548549,0.064046636
461.0,0.022939749,0.015912753
500.0,0.022530222,0.008645801
500.0,0.02223801,0.13597262
484.0,0.02593183,0.034261
335.0,0.02857604,0.17591889
212.5,0.28536424,0.04708315
249.25,0.16356394,0.504036
253.0,0.057883136,-0.21446559
345.0,0.04984116,-0.22680123
450.0,0.031725254,0.052224003
500.0,0.011555856,0.18734916
500.0,0.012691293,0.14557776
500.0,0.017501622,0.10840564
482.0,0.016802229,0.044140488
394.5,0.01796899,0.05536513
498.5,0.029164568,0.072868645
418.6666666666667,0.021021813,0.13861686
470.5,0.019747505,0.05258309
422.5,0.05383921,0.27523518
500.0,0.0682892,0.012225693
500.0,0.41054702,-0.5284483
500.0,0.06744647,0.019055933
500.0,0.16463639,0.7546966
500.0,0.017352562,0.010733818
500.0,0.017546061,0.0339742
500.0,0.018110402,0.0049082865
500.0,1.809254,1.4222167
500.0,0.01852342,0.008871772
