V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
-0.14299017,5.509392,8.661608,9.2963505,4.771828,4.471543,4.831875,7.3378544,7.862033,4.6208496,6.4046593,4.479209,8.854589,5.1221204,6.650223,5.8150377,4.3534703,7.9578056,5.8011103,5.973527,4.905875,6.8363523,5.2101884,6.184721,9.286552,6.8997188
-0.14968616,5.412213,8.769525,9.21028,4.4093704,4.390355,4.7943916,7.315466,7.829529,4.8608656,6.111065,4.4828396,7.4836216,4.944196,6.643372,5.8469,4.279279,8.04995,5.716465,6.29862,4.901531,6.843063,4.7559667,6.0752754,9.465121,6.338496
-0.15403283,5.4956117,8.744887,9.307023,4.5009146,4.410535,4.880844,7.3108587,7.9794426,4.6092052,5.9090385,4.469725,7.5357904,4.9100986,6.635494,5.893919,4.2320995,8.187941,5.684475,6.4051867,4.891674,6.8246703,5.05169,6.155475,9.470891,6.21272
-0.15637629,5.400069,8.648031,9.221205,4.051285,4.3334484,4.8322945,7.278148,7.879963,4.811082,5.7396717,4.463536,8.492197,4.7895083,6.6290526,5.9053974,4.1676226,8.169161,5.7004967,6.744602,4.8897038,6.838866,5.0497994,5.958935,9.239067,6.3138304
-0.1572528,5.4851475,8.707587,9.321801,4.1299043,4.350916,4.9320974,7.2678256,8.03947,4.554349,5.64657,4.449397,7.7339106,4.7524543,6.6182833,5.9295897,4.130942,8.250847,5.6418247,6.8215017,4.8812976,6.8181334,5.100635,6.0510216,9.36815,6.3345513
-0.15723819,5.391624,8.613189,9.237457,4.3339667,4.2761164,4.8679447,7.2238264,7.8874817,4.7199354,5.587345,4.4358897,8.816632,4.6788225,6.6126547,5.9301167,4.0716166,8.144169,5.653673,6.988633,4.88017,6.8360863,5.3599844,5.929492,8.683341,6.619467
-0.15686107,5.477863,8.671211,9.341244,4.0052276,4.2918053,4.9846983,7.2042837,8.059368,4.463422,5.5404196,4.418397,8.074121,4.645158,6.598754,5.9402914,4.0438976,8.195466,5.586788,7.056815,4.8732233,6.813809,5.2623596,6.0218086,9.142715,6.6808023
-0.15657467,5.3867974,8.580151,9.25965,4.209088,4.2193117,4.9006863,7.1483884,7.8686733,4.5943313,5.5143366,4.3990874,9.0633745,4.6024694,6.5942364,5.9370747,3.993755,7.9972725,5.5930495,7.09466,4.8723183,6.833561,5.507252,5.680382,8.617389,6.997489
-0.15675405,5.4736686,8.635369,9.36574,3.8774424,4.2332745,5.0372944,7.1171236,8.053453,4.346329,5.5139475,4.375935,8.446212,4.5735884,6.5766106,5.9412255,3.967871,8.028072,5.518172,7.1576824,4.8666735,6.810406,5.4698496,5.8060107,8.580954,7.2206078
-0.15769193,5.3855324,8.548338,9.288278,4.0644345,4.164309,4.930932,7.0496225,7.8366966,4.4445767,5.4794493,4.352087,9.220074,4.5387516,6.573408,5.937064,3.9305627,7.7205687,5.517282,6.769662,4.8622704,6.8307953,5.452644,5.0078797,8.687096,7.4770117
,5.472506,8.599672,9.395454,3.7529712,4.176246,5.0886116,7.0056925,8.032409,4.2156334,5.4838786,4.321699,8.784423,4.5110254,6.5509677,5.93915,3.8461154,7.727331,5.4351773,6.82113,4.861772,6.8073378,5.6361246,5.133071,8.646501,7.519456
,5.3877864,8.517276,9.32365,3.9090877,4.112482,4.9595547,6.928758,7.8004932,4.284866,5.43935,4.294569,9.256609,4.482163,6.5491576,5.934664,3.791229,7.323194,5.425912,5.9362416,4.858228,6.8275614,5.4605384,4.7021832,8.433201,7.3959637
,5.4743385,8.563813,9.430222,3.6362047,4.1221437,5.1381235,6.8735085,8.003768,4.0849495,5.4491205,4.2570114,9.038314,4.4641953,6.5200653,5.9360647,3.668518,7.2883224,5.339209,5.965904,4.857976,6.804303,5.5884733,4.721515,8.504402,7.3789434
,5.393513,8.486624,9.365779,3.754672,4.0650263,4.9874372,6.791913,7.7652693,4.1308546,5.393237,4.2386985,9.193153,4.4404078,6.519539,5.9312325,3.599294,6.831377,5.321501,5.2105722,4.854869,6.823745,5.6437607,4.6208,8.567835,7.501753
,5.479138,8.527628,9.469371,3.5291572,4.0724077,5.186078,6.729246,7.972536,3.9659014,5.4087677,4.246578,9.157871,4.4288445,6.4808083,5.9322248,3.458634,6.7328835,5.2356157,5.2087064,4.8547544,6.801114,5.4569983,4.61874,8.632441,7.240258
,5.4026475,8.456186,9.414115,3.611576,4.0226917,5.015336,6.6495967,7.7335424,3.995239,5.340498,4.224154,9.08022,4.408614,6.4116583,5.9269276,3.3862233,6.261131,5.2115664,4.9390774,4.851888,6.8192973,5.822917,4.450959,9.065119,6.940887
,5.4868755,8.491137,9.511488,3.4313908,4.028058,5.2332125,6.5846853,7.9417887,3.865395,5.3619456,4.232037,9.14728,4.4010963,6.4105296,5.927412,3.2519488,6.0928984,5.133932,4.933143,4.851847,6.797633,5.401487,4.4414053,8.7737465,7.216585
,5.415089,8.425908,9.467187,3.4848614,3.985607,5.043908,6.536486,7.7061853,3.8843434,5.2805347,4.2054586,8.957357,4.382385,6.3191323,5.9215736,3.183741,5.6665225,5.107819,4.8685904,4.849141,6.8142257,5.8490915,4.3731756,9.506305,7.441734
,5.4975114,8.45456,9.554131,3.340578,3.98942,5.280509,6.489195,7.9132137,3.7849302,5.307682,4.2131815,9.060293,4.377254,6.327251,5.92135,3.0676844,5.467052,5.0447183,4.865268,4.8491287,6.793748,5.42235,4.375343,9.493472,7.4517493
,5.430687,8.39583,9.522142,3.3731084,4.0203905,5.073784,6.4457006,7.683198,3.7979383,5.2126184,4.1827364,8.844657,4.35748,6.215364,5.9090385,3.0046902,5.1725206,5.021054,4.889415,4.8465657,6.8085814,5.767842,4.324527,8.730418,6.5814843
,5.5109863,8.418285,9.593584,3.2538962,3.994817,5.3290777,6.4062533,7.8875895,3.72197,5.244803,4.190037,8.950651,4.353514,6.2348256,5.89165,2.906566,5.0085173,5.0181603,4.872433,4.84655,6.7893515,5.475741,4.3281,8.866489,6.4006767
,5.449235,8.366009,9.574388,3.2712188,4.024326,5.105631,6.3661704,7.664195,3.6540442,5.1357803,4.1562896,8.741236,4.3294687,6.1076536,5.877751,2.845679,4.849966,4.9864187,4.9075575,4.8441463,6.802431,5.660108,4.2681637,9.413858,6.22178
,5.5272083,8.382748,9.6247225,3.3140025,3.9951591,5.38013,6.3334293,7.865143,3.6622806,5.171841,4.162829,8.84807,4.3257213,6.1383705,5.859375,2.7592983,4.7484226,4.9804125,4.882693,4.8441057,6.7843294,5.5315495,4.268677,9.356938,6.221978
,5.470466,8.43192,9.617521,3.2155862,4.02204,5.1402197,6.2958827,7.6486692,3.6001883,5.0487375,4.126583,8.630708,4.293475,6.003065,5.8433537,2.6957352,4.676879,4.949646,4.9335656,4.8418927,6.795802,5.5656686,4.2091584,9.4185295,6.323715
,5.5460043,8.407177,9.57528,3.2504673,3.990733,5.4349985,6.268817,7.8458004,3.6100788,5.0869546,4.132015,8.750921,4.289259,6.0428066,5.822115,2.6150422,4.624049,4.940614,4.8972287,4.8418183,6.778554,5.574729,4.2057023,9.509481,6.3338547
,5.4940557,8.463181,9.609595,3.1584804,4.014951,5.1784787,6.2333827,7.6361217,3.5463252,4.9498343,4.094277,8.49456,4.2441373,5.906755,5.8035164,2.5451808,4.5957856,4.910685,4.970442,4.8398314,6.788619,5.4935007,4.234859,9.198041,6.3419523
,5.56698,8.435599,9.566134,3.1836777,3.982093,5.4951897,6.210978,7.8293467,3.5594783,4.987845,4.098346,8.634785,4.123364,5.9519625,5.7777176,2.4115977,4.56895,4.899446,4.917839,4.8397245,6.7719107,5.6022005,4.2093687,9.32041,6.3426046
,5.5195775,8.499584,9.601606,3.1007128,4.0040503,5.2215605,6.1776495,7.6261168,3.4804773,4.836978,4.0602674,8.311257,4.058774,5.8215833,5.756202,2.289936,4.550443,4.870694,5.02235,4.8379927,6.7806597,5.4413524,4.236338,8.640004,6.342617
,5.439606,8.469548,9.557037,3.1152873,3.9696844,5.562436,6.1589227,7.815523,3.5008574,4.871665,4.062908,8.475291,3.8421335,5.8683586,5.7248015,2.1791112,4.5436325,4.858401,4.947308,4.8378634,6.7644157,5.6182756,4.209258,9.086975,6.3424377
,5.486365,8.542697,9.593851,3.0431423,3.9898295,5.270918,6.128016,7.6182957,3.3874426,4.7075133,4.025705,8.046846,3.76518,5.7485476,5.700136,2.0938125,4.534665,4.8312263,5.0949364,4.836403,6.7716208,5.406293,4.234419,8.631939,6.340495
,5.407707,8.510974,9.548266,3.0470657,3.9537132,5.638758,6.112074,7.8040705,3.4210339,4.7349744,4.0271096,8.2449465,3.4931495,5.7934256,5.6629744,2.008374,4.531978,4.818918,4.989995,4.836266,6.7564826,5.6286106,4.20595,8.577436,6.339818
,5.455442,8.594273,9.586505,2.9866855,3.9723835,5.3283987,6.0840893,7.612382,3.2560806,4.558125,3.99195,7.682045,3.438189,5.68744,5.634989,1.9477143,4.5274806,4.7932987,5.1953907,4.8350754,6.7614017,5.3876762,4.22941,8.673911,6.335473
,5.3779225,8.562225,9.539983,2.9807348,3.9341712,5.726509,6.070191,7.7947664,3.3077734,4.5740914,3.9925718,7.8953724,3.1819546,5.727823,5.592725,1.8820338,4.52639,4.7815266,5.0526743,4.834947,6.7492533,5.637615,4.199647,8.653672,6.334364
,5.4264827,8.655964,9.579656,2.9322004,3.9515464,5.3963556,6.045636,7.6081676,3.091098,4.385349,3.9604506,7.2190943,3.1611722,5.63737,5.561269,1.8382927,4.5240054,4.7620773,5.331672,4.8340073,6.7507305,5.388008,4.221338,8.420289,6.338621
,5.350043,8.625798,9.532265,2.9177115,3.9793725,5.8283987,6.0332146,7.787426,3.1592212,4.386884,3.9609175,7.4170294,2.9483507,5.6717024,5.515109,1.7887231,4.523548,4.725207,5.1454506,4.833901,6.744416,5.648325,4.190291,8.492754,6.338892
,5.399231,8.728647,9.573332,2.8802419,3.9580038,5.4777775,6.0124254,7.605508,2.9174004,4.1882353,3.932541,6.7373123,2.955365,5.597088,5.480036,1.7582682,4.5222073,4.7019525,5.5101566,4.833179,6.7417192,5.4142656,4.2100153,8.571384,6.341308
,5.323919,8.703564,9.525126,2.858738,3.9784403,5.94743,6.0010524,7.781913,2.9916856,4.1772327,3.9335017,6.8870807,2.786046,5.624839,5.4313955,1.7221068,4.52201,4.656337,5.2818832,4.8331037,6.741928,5.662903,4.177612,8.633326,6.341366
,5.373474,8.609514,9.56752,2.832075,3.9569237,5.576399,5.984053,7.604314,2.7652285,3.974136,3.909214,6.320239,2.5252743,5.565146,5.3925934,1.702071,4.521217,4.628169,5.731674,4.832557,6.73627,5.4790354,4.1950636,9.103559,6.342621
,5.299439,8.663027,9.518539,2.8036323,3.9715512,6.0867,5.973339,7.778138,2.8330927,3.9596267,3.891495,6.424203,2.4652927,5.586665,5.342828,1.6765099,4.5211296,4.5697556,5.4761686,4.8318253,6.73464,5.682646,4.161125,8.863929,6.3426223
,5.349034,8.572769,9.5621805,2.7700996,3.95017,5.6967344,5.9597855,7.604542,2.6506765,3.7620733,3.898367,6.666596,2.313809,5.5399895,5.300286,1.6394653,4.520639,4.5359488,5.987819,4.831664,6.7292566,5.5916724,4.175876,9.519118,6.3432493
,5.2765155,8.62353,9.51245,2.7476907,3.9606159,6.2489147,5.94925,7.7760534,2.704932,3.7553718,3.882238,6.265607,2.292852,5.502175,5.250525,1.6200061,4.5205994,4.462942,5.7351494,4.8309097,6.705276,5.704258,4.1400447,9.507084,6.3432426
,5.3257413,8.537919,9.557254,2.7071228,3.9394295,5.8438835,5.938455,7.6061926,2.572816,3.573884,3.8876915,6.518037,2.215566,5.5099716,5.204407,1.6038098,4.5202823,4.425213,6.259719,4.8308444,6.7015944,5.7117267,4.15149,8.570047,6.343767
,5.255066,8.584741,9.506785,2.6893554,3.946921,6.4354415,5.927378,7.7756557,2.6127794,3.3946679,3.872929,6.1306434,2.2104692,5.4815164,5.155503,1.5960948,4.520263,4.3556776,6.047752,4.829984,6.6384506,5.7047668,4.1130815,8.663993,6.343755
,5.303421,8.5044365,9.5526705,2.641451,3.9260142,6.022811,5.9183807,7.6093035,2.5227501,3.3660688,3.8771877,6.3937507,2.167382,5.489713,5.1062074,1.5891154,4.520049,4.24154,6.5167675,4.8300104,6.632254,5.7341547,4.120325,9.419455,6.344962
,5.234991,8.54638,9.501467,2.6268702,3.9314232,6.6447,5.9040136,7.7769785,2.4589176,3.2418077,3.8637357,6.010118,2.114553,5.464575,5.058754,1.5859408,4.520038,4.18305,6.377493,4.8289933,6.528117,5.634435,4.0781016,9.135266,6.3449326
,5.2818613,8.4719305,9.548358,2.5710173,3.91096,6.236684,5.8806906,7.613947,2.4590487,3.2218714,3.8671126,6.2829065,2.097099,5.47365,5.006937,1.5826526,4.5198865,4.093799,6.715205,4.8291197,6.507565,5.693263,4.0797567,9.5104065,6.3483925
,5.2161465,8.508313,9.496403,2.5577648,3.9149354,6.869885,5.8615565,7.780098,2.4367774,3.137609,3.8550158,5.8995895,2.0532932,5.449384,4.961339,1.579227,4.5198784,4.056729,6.6561565,4.8279185,6.301568,5.505408,4.0317183,9.455777,6.348159
,5.260782,8.440154,9.544238,2.4927773,3.895121,6.4838076,5.8237534,7.6202316,2.4376297,3.1225188,3.8578534,6.1802845,2.0398264,5.4595394,4.907902,1.5776932,4.519766,4.000933,6.8182783,4.8281584,6.2289553,5.6504064,4.0257244,9.298516,6.353738
,5.198303,8.470577,9.491505,2.3985152,3.8981857,7.096816,5.795179,7.7851267,2.4294813,3.0649621,3.847198,5.7966137,1.9943721,5.4353175,4.7239003,1.5764935,4.519758,3.9806592,6.8098736,4.826765,6.3728395,5.3989587,3.9693575,9.5075655,6.3487444
,5.2397876,8.408989,9.540228,2.3751621,3.900015,6.753364,5.734978,7.628294,2.4301035,3.0529654,3.8498108,6.0830984,1.9865463,5.446479,4.597611,1.5759346,4.51967,3.9554498,6.83181,4.8271284,6.325899,5.471059,3.953232,9.106193,6.3121157
,5.1810975,8.433381,9.486681,2.2653859,3.8860903,6.0652566,5.69238,7.7922134,2.426738,3.0128684,3.8406706,5.699628,1.9420732,5.4222484,4.450717,1.5754344,4.519663,3.9272025,6.8360915,4.8255525,6.439102,5.2141294,3.8870656,9.254642,6.275187
,5.2183094,8.378376,9.536248,2.240889,3.885864,6.347103,5.603731,7.6383085,2.4271488,3.003273,3.8432877,5.989525,1.8484727,5.4341326,4.3819017,1.5752051,4.51959,3.9169214,6.7514734,4.821552,6.402094,5.3640385,3.8594055,8.622413,6.4391127
,5.163961,8.397034,9.481835,2.1177082,3.8736734,5.7164106,5.5436826,7.801547,2.4254966,2.9747462,3.8356771,5.607481,1.8117353,5.4102273,4.258879,1.5749676,4.519512,3.9042656,6.728368,4.820519,6.4944377,5.2861214,3.7859235,9.059453,6.549099
,5.1955137,8.348194,9.532215,2.0926886,3.8725448,5.9292393,5.425858,7.6504784,2.4258077,2.967255,3.82713,5.898135,1.7071717,5.4224205,4.2222424,1.5747137,4.519493,3.8996904,6.454054,4.813754,6.464982,5.2083035,3.7488577,8.638298,6.871854
,5.146022,8.361785,9.476872,1.9600961,3.862147,5.405489,5.3478312,7.8133516,2.424824,2.9466248,3.831757,5.5192213,1.6851456,5.399347,4.114844,1.5745928,4.5194273,3.8934448,6.3440337,4.812605,6.5363307,5.6749763,3.6755438,8.585535,7.1478987
,5.170189,8.403698,9.528041,1.9351993,3.8606734,5.543626,5.208294,7.665038,2.4237583,2.9410074,3.8233297,5.8076963,1.5907063,5.411382,4.0961742,1.5744927,4.519412,3.8911724,6.6971374,4.8015227,6.515578,5.6910768,3.6349285,8.6610985,7.1347094
,5.1259828,8.381089,9.471688,1.798523,3.8519921,5.140784,5.11625,7.827894,2.4237401,2.9259338,3.8281667,5.434017,1.5884249,5.3896847,4.0029793,1.5744452,4.5193567,3.888546,6.779089,4.8006287,6.564704,5.496209,3.5699553,8.637204,7.1478486
,5.140569,8.42787,9.523634,1.7747352,3.850461,5.2091627,4.9699936,7.6822567,2.4225924,2.9219189,3.8199606,5.717122,1.5156653,5.364008,3.9949522,1.5744014,4.5193453,3.88548,6.9628716,4.7832108,6.5561247,5.535579,3.5315988,8.424158,7.2540307
,5.1019473,8.402883,9.466174,1.6404009,3.8433385,4.924259,4.8721657,7.845477,2.4227216,2.9108455,3.8249762,5.3511477,1.3978412,5.36976,3.916526,1.5743835,4.5193014,3.884261,7.025345,4.7833786,6.612443,5.0306225,3.5082536,8.521187,7.4229717
,5.104088,8.455445,9.518896,1.4774739,3.8419142,4.93878,4.736142,7.7024374,2.4213853,2.908126,3.8172722,5.625478,1.3692088,5.3471127,3.9148757,1.5743637,4.5192933,3.8826756,7.1301,4.7575874,6.617835,4.9941287,3.4661398,8.231824,7.0322514
,5.0711846,8.4282465,9.460217,1.4442592,3.839298,5.078018,4.642074,7.8664417,2.4217126,2.8999686,3.822378,5.270025,1.2953277,5.35334,3.8510106,1.5743339,4.5192604,3.8820357,7.1898146,4.7601857,6.68089,4.645278,3.4463844,8.3263445,6.5464153
,5.0037355,8.487656,9.513714,1.3096982,3.8342123,4.926089,4.4580154,7.725918,2.4203324,2.8942766,3.8155172,5.532028,1.2875469,5.332532,3.852976,1.5743206,4.519255,3.8811302,7.001193,4.7249966,6.6934257,4.5684032,3.406987,8.643135,6.843214
,4.997687,8.458593,9.453686,1.2885288,3.8317199,5.0662813,4.2895036,7.891162,2.4208558,2.8922815,3.8205528,5.1902456,1.2428994,5.339509,3.8022132,1.5743079,4.519232,3.8807604,7.0497136,4.731784,6.739724,4.1833057,3.3876486,8.629301,6.9673557
,4.9303656,8.526025,9.507965,1.1834637,3.827969,4.9114733,4.1727037,7.753071,2.4195867,2.8889873,3.8148153,5.436323,1.1844108,5.3196816,3.7306306,,4.519229,3.8803477,6.3261433,4.6883507,6.7515187,4.216744,3.3487558,8.560431,7.2427053
,4.9244714,8.495739,9.446437,1.1719645,3.825646,5.050482,4.080059,7.920041,2.4202566,2.887352,3.804274,5.111638,1.1695054,5.3277025,3.709979,,4.519213,3.8798318,6.3748155,4.5719953,6.7867103,4.358581,3.3276153,8.586769,7.385566
,4.8566628,8.572341,9.50151,1.0920973,3.8229747,4.8953176,4.015031,7.784314,2.41918,2.885252,3.8116634,5.338294,1.139463,5.308626,3.6747925,,4.519212,3.8796072,5.460736,4.5406246,6.798818,4.4278617,3.2875705,9.265635,7.5906487
,4.851189,8.541953,9.438306,1.0879216,3.8208537,5.0312276,3.967009,7.953478,2.4174156,2.883807,3.8000774,5.034307,1.1352856,5.3177967,3.6662416,,4.5192018,3.8793032,5.4767756,4.382352,6.866022,4.940424,3.2630644,9.257933,7.4774513
,4.782376,8.628472,9.4941845,1.027828,3.8175163,4.8777423,3.930839,7.8201113,2.4176338,2.882327,3.808936,5.2383795,1.1189706,5.2998085,3.6489127,,4.5191913,,5.017397,4.3636613,6.859619,4.9403477,3.2205453,9.321572,7.305893
,4.7775455,8.599825,9.429104,0.9707485,3.8155346,5.0088453,3.9051557,7.991826,2.416262,2.8810372,3.7968884,4.958648,,5.309946,3.6453698,,4.519189,,5.0136747,4.2253876,6.6989555,5.1999764,3.191601,9.400783,7.3679023
,4.707311,8.695884,9.4858,0.96652037,3.8120122,4.858721,3.8837223,7.8609734,2.4166496,2.879901,3.8069537,5.1376147,,5.2937155,3.6361797,,4.5191827,,4.890068,4.2252216,6.648794,5.1956863,3.1455898,9.40136,7.285169
,4.7032986,8.671741,9.418615,0.9284603,3.810869,4.983479,3.869062,8.035277,2.4156768,2.8787804,3.79527,4.8853316,,5.25231,3.6347299,,4.519182,,4.886174,4.13251,6.473025,5.5150113,3.111662,9.549227,7.0076036
,4.6313224,8.774629,9.476128,0.92841095,3.8070922,4.8381457,3.855309,7.90744,2.416146,2.8778605,3.8060303,5.037657,,5.255973,3.6294057,,4.519177,,4.942711,4.143156,6.3960233,5.5444794,3.0617135,9.206799,7.2209535
,4.6282516,8.758583,9.406584,0.90158075,3.8067758,4.955166,3.838138,8.0836315,2.4154823,2.8769312,3.795552,4.815232,,5.1948156,3.6289017,,4.5191774,,4.909048,4.085361,6.217113,5.099912,3.023068,9.340495,7.3779135
,4.5542974,8.66878,9.464903,0.90382,3.802877,4.815883,3.8274376,7.9599895,2.4146104,2.8761725,3.8063097,4.9406652,,5.205956,3.625574,,4.5191736,,5.0060253,4.1007786,6.1557217,5.193433,2.9699047,8.69309,7.2854404
,4.552251,8.726621,9.392717,0.88396245,3.8034043,4.923893,3.8182516,8.135838,2.4147666,2.8760357,3.7976665,4.749315,,5.1217422,3.621404,,4.5191746,,4.9493012,4.0639257,6.1958284,4.7324133,2.9281178,9.162931,7.111294
,4.4761605,8.6384,9.451807,0.88773435,3.799683,4.7917943,3.8128324,8.018765,2.4142554,2.8756034,3.7781587,4.8490357,,5.1449285,3.6202922,,4.5191717,,5.1169076,4.0201855,6.1497736,4.6523633,2.8742886,8.619709,6.55873
,4.4751787,8.696519,9.376669,0.87246376,3.7921262,4.88964,3.8074062,8.18916,2.4144847,2.8755982,3.7927308,4.6884875,,5.0404563,3.6177797,,4.5191736,,5.0218973,4.0182834,6.193554,5.6447463,2.832539,8.635416,6.433234
,4.3968625,8.610496,9.436464,0.8585101,3.79207,4.7657676,3.804569,8.082883,2.4141986,2.8751206,3.7712712,4.765004,,5.078976,3.6174352,,4.519171,,5.305133,3.996281,6.1460266,5.666228,2.7837996,8.687347,6.227291
,4.3969507,8.667836,9.358041,0.86055,3.7821233,4.8524256,3.8010955,8.237867,2.4144423,2.8751328,3.7891002,4.6334543,,4.964541,3.615476,,4.519162,,5.1542015,3.9987845,6.1937504,5.568652,2.7313364,8.6139145,6.2424364
,4.3163795,8.584385,9.4184265,0.850391,3.7836611,4.737742,3.7996047,8.148938,2.4142873,2.8746142,3.7673507,4.690244,,5.0180197,3.6155896,,4.51916,,5.5977955,3.9859047,6.145359,5.5353403,2.693637,8.495802,6.326479
,4.3175154,8.640063,9.336376,0.85308605,3.7717242,4.8123426,3.7972093,8.271815,2.4140465,2.8745887,3.7875137,4.5846086,,4.908269,3.613915,,4.519148,,5.387347,3.9904516,6.197303,4.7849064,2.6549115,8.63609,6.3345566
,4.2347116,8.559444,9.397171,0.84521836,3.7756658,4.707729,3.794553,8.208588,2.414157,2.874059,3.76732,4.625607,,4.598943,3.6144059,,4.5191464,,5.9868746,3.9822125,6.148611,4.7484875,2.6284168,8.313741,6.3418994
,4.236849,8.612694,9.311159,0.8385231,3.7630987,4.769596,3.7935634,8.276634,2.4140353,2.873981,3.7883408,4.541994,,4.6109743,3.6130176,,4.5191326,,5.7535048,3.9707277,6.205116,4.811187,2.6021302,8.404102,6.34254
,4.1518784,8.5351305,9.372098,0.8400263,3.7329252,4.6758375,3.7916172,8.246844,2.4141629,2.8734806,3.7712474,4.571074,,4.258636,3.6098971,,4.519134,,6.4109325,3.9708219,6.156563,4.8698077,2.5846286,8.136183,6.342695
